,0
20381,6
20382,5
20383,4
20384,5
20385,1
20386,5
20387,5
20388,5
20389,5
20390,6
20391,4
20392,1
20393,5
20394,4
20395,6
20396,4
20397,5
20398,3
20399,4
20400,4
20401,3
20402,4
20403,6
20404,5
20405,6
20406,5
20407,5
20408,0
20409,3
20410,5
20411,5
20412,5
20413,1
20414,4
20415,5
20416,3
20417,4
20418,5
20419,5
20420,4
20421,5
20422,4
20423,4
20424,4
20425,4
20426,4
20427,4
20428,1
20429,3
20430,1
20431,5
20432,1
20433,0
20434,4
20435,5
20436,4
20437,5
20438,4
20439,5
20440,4
20441,4
20442,0
20443,4
20444,4
20445,5
20446,4
20447,4
20448,5
20449,5
20450,3
20451,5
20452,1
20453,4
20454,5
20455,1
20456,1
20457,4
20458,5
20459,5
20460,4
20461,4
20462,5
20463,4
20464,4
20465,5
20466,4
20467,0
20468,5
20469,6
20470,6
20471,5
20472,4
20473,4
20474,4
20475,3
20476,3
20477,4
20478,5
20479,4
20480,5
20481,4
20482,4
20483,3
20484,4
20485,5
20486,3
20487,4
20488,4
20489,5
20490,5
20491,4
20492,6
20493,5
20494,0
20495,6
20496,4
20497,5
20498,5
20499,5
20500,0
20501,5
20502,5
20503,5
20504,5
20505,4
20506,4
20507,5
20508,6
20509,1
20510,5
20511,4
20512,3
20513,4
20514,4
20515,1
20516,1
20517,5
20518,4
20519,6
20520,3
20521,4
20522,6
20523,3
20524,1
20525,4
20526,6
20527,5
20528,6
20529,5
20530,5
20531,4
20532,6
20533,4
20534,6
20535,6
20536,5
20537,4
20538,5
20539,4
20540,6
20541,3
20542,4
20543,5
20544,6
20545,6
20546,4
20547,3
20548,5
20549,5
20550,1
20551,2
20552,5
20553,4
20554,5
20555,5
20556,6
20557,5
20558,5
20559,3
20560,1
20561,4
20562,4
20563,5
20564,5
20565,5
20566,4
20567,4
20568,5
20569,4
20570,5
20571,5
20572,5
20573,4
20574,4
20575,5
20576,4
20577,4
20578,4
20579,4
20580,5
20581,4
20582,5
20583,4
20584,5
20585,3
20586,4
20587,3
20588,5
20589,3
20590,4
20591,4
20592,4
20593,4
20594,2
20595,5
20596,4
20597,5
20598,5
20599,5
20600,0
20601,2
20602,5
20603,2
20604,5
20605,4
20606,4
20607,4
20608,5
20609,5
20610,2
20611,0
20612,5
20613,2
20614,2
20615,5
20616,4
20617,4
20618,4
20619,2
20620,5
20621,5
20622,5
20623,5
20624,4
20625,5
20626,5
20627,4
20628,4
20629,4
20630,4
20631,5
20632,2
20633,4
20634,5
20635,4
20636,0
20637,4
20638,4
20639,5
20640,4
20641,5
20642,2
20643,5
20644,4
20645,5
20646,4
20647,0
20648,4
20649,5
20650,0
20651,4
20652,4
20653,3
20654,2
20655,5
20656,4
20657,5
20658,4
20659,1
20660,3
20661,5
20662,4
20663,4
20664,5
20665,5
20666,5
20667,4
20668,3
20669,5
20670,0
20671,0
20672,4
20673,4
20674,5
20675,5
20676,6
20677,4
20678,0
20679,0
20680,4
20681,5
20682,4
20683,1
20684,1
20685,4
20686,4
20687,3
20688,4
20689,4
20690,5
20691,4
20692,0
20693,1
20694,5
20695,4
20696,4
20697,5
20698,4
20699,4
20700,4
20701,0
20702,5
20703,4
20704,0
20705,5
20706,5
20707,4
20708,4
20709,1
20710,5
20711,1
20712,5
20713,4
20714,4
20715,5
20716,5
20717,4
20718,5
20719,1
20720,4
20721,3
20722,4
20723,4
20724,4
20725,4
20726,1
20727,5
20728,4
20729,4
20730,4
20731,5
20732,4
20733,4
20734,4
20735,0
20736,1
20737,4
20738,5
20739,1
20740,5
20741,4
20742,1
20743,4
20744,1
20745,1
20746,3
20747,1
20748,4
20749,5
20750,1
20751,4
20752,3
20753,5
20754,5
20755,6
20756,4
20757,5
20758,5
20759,4
20760,5
20761,5
20762,5
20763,1
20764,5
20765,5
20766,5
20767,5
20768,4
20769,1
20770,5
20771,4
20772,4
20773,6
20774,4
20775,4
20776,5
20777,4
20778,1
20779,5
20780,5
20781,5
20782,4
20783,1
20784,4
20785,4
20786,5
20787,5
20788,5
20789,5
20790,5
20791,5
20792,5
20793,6
20794,5
20795,4
20796,5
20797,5
20798,4
20799,4
20800,1
20801,4
20802,4
20803,5
20804,4
20805,6
20806,4
20807,4
20808,5
20809,5
20810,5
20811,4
20812,4
20813,5
20814,5
20815,6
20816,5
20817,5
20818,6
20819,0
20820,4
20821,5
20822,6
20823,5
20824,0
20825,4
20826,4
20827,1
20828,4
20829,6
20830,4
20831,5
20832,4
20833,6
20834,4
20835,4
20836,4
20837,6
20838,4
20839,5
20840,5
20841,4
20842,5
20843,6
20844,6
20845,6
20846,4
20847,6
20848,3
20849,5
20850,5
20851,6
20852,5
20853,4
20854,6
20855,6
20856,6
20857,4
20858,3
20859,3
20860,4
20861,4
20862,5
20863,6
20864,5
20865,6
20866,6
20867,6
20868,5
20869,4
20870,6
20871,4
20872,6
20873,4
20874,5
20875,5
20876,5
20877,5
20878,4
20879,5
20880,4
20881,4
20882,5
20883,4
20884,5
20885,5
20886,1
20887,4
20888,4
20889,5
20890,6
20891,4
20892,6
20893,6
20894,6
20895,6
20896,4
20897,5
20898,6
20899,5
20900,6
20901,5
20902,4
20903,4
20904,5
20905,4
20906,5
20907,1
20908,5
20909,5
20910,4
20911,1
20912,1
20913,3
20914,3
20915,4
20916,1
20917,5
20918,1
20919,1
20920,5
20921,4
20922,4
20923,6
20924,4
20925,5
20926,4
20927,5
20928,4
20929,3
20930,4
20931,4
20932,5
20933,5
20934,1
20935,1
20936,4
20937,4
20938,4
20939,4
20940,5
20941,5
20942,5
20943,4
20944,6
20945,3
20946,4
20947,3
20948,5
20949,6
20950,5
20951,4
20952,4
20953,1
20954,5
20955,4
20956,4
20957,5
20958,4
20959,5
20960,6
20961,5
20962,5
20963,2
20964,1
20965,4
20966,4
20967,1
20968,4
20969,5
20970,5
20971,5
20972,5
20973,5
20974,0
20975,2
20976,4
20977,4
20978,4
20979,3
20980,4
20981,4
20982,3
20983,6
20984,1
20985,3
20986,5
20987,5
20988,5
20989,4
20990,4
20991,4
20992,4
20993,5
20994,5
20995,4
20996,5
20997,5
20998,5
20999,4
21000,4
21001,4
21002,1
21003,4
21004,5
21005,4
21006,5
21007,4
21008,5
21009,5
21010,4
21011,5
21012,6
21013,5
21014,5
21015,5
21016,5
21017,5
21018,4
21019,5
21020,4
21021,4
21022,4
21023,5
21024,4
21025,5
21026,4
21027,3
21028,5
21029,3
21030,5
21031,4
21032,6
21033,4
21034,6
21035,4
21036,5
21037,5
21038,5
21039,4
21040,4
21041,5
21042,5
21043,4
21044,4
21045,6
21046,4
21047,4
21048,5
21049,6
21050,5
21051,5
21052,1
21053,5
21054,4
21055,6
21056,5
21057,4
21058,4
21059,4
21060,5
21061,4
21062,1
21063,5
21064,5
21065,6
21066,3
21067,4
21068,5
21069,5
21070,6
21071,6
21072,6
21073,5
21074,1
21075,4
21076,4
21077,4
21078,4
21079,5
21080,4
21081,4
21082,4
21083,4
21084,4
21085,4
21086,5
21087,5
21088,4
21089,5
21090,5
21091,6
21092,5
21093,4
21094,5
21095,5
21096,6
21097,5
21098,5
21099,1
21100,6
21101,6
21102,4
21103,3
21104,4
21105,4
21106,0
21107,4
21108,2
21109,3
21110,5
21111,6
21112,4
21113,3
21114,3
21115,6
21116,5
21117,4
21118,4
21119,5
21120,5
21121,1
21122,3
21123,6
21124,0
21125,6
21126,3
21127,6
21128,3
21129,0
21130,5
21131,0
21132,6
21133,6
21134,5
21135,4
21136,5
21137,2
21138,5
21139,1
21140,4
21141,6
21142,6
21143,6
21144,6
21145,5
21146,1
21147,5
21148,6
21149,6
21150,6
21151,0
21152,5
21153,5
21154,6
21155,6
21156,6
21157,6
21158,4
21159,6
21160,6
21161,4
21162,6
21163,5
21164,6
21165,5
21166,5
21167,3
21168,4
21169,5
21170,6
21171,6
21172,6
21173,6
21174,5
21175,6
21176,4
21177,6
21178,6
21179,5
21180,5
21181,3
21182,5
21183,6
21184,6
21185,6
21186,5
21187,5
21188,3
21189,5
21190,6
21191,5
21192,4
21193,4
21194,4
21195,1
21196,0
21197,5
21198,4
21199,4
21200,0
21201,5
21202,4
21203,4
21204,5
21205,1
21206,4
21207,4
21208,4
21209,5
21210,0
21211,0
21212,0
21213,4
21214,4
21215,4
21216,5
21217,3
21218,4
21219,0
21220,4
21221,5
21222,3
21223,4
21224,4
21225,4
21226,5
21227,5
21228,5
21229,5
21230,4
21231,0
21232,4
21233,4
21234,4
21235,5
21236,5
21237,4
21238,4
21239,3
21240,4
21241,5
21242,4
21243,6
21244,1
21245,4
21246,4
21247,4
21248,4
21249,5
21250,4
21251,0
21252,4
21253,4
21254,5
21255,5
21256,5
21257,4
21258,5
21259,4
21260,4
21261,6
21262,1
21263,0
21264,0
21265,4
21266,0
21267,1
21268,5
21269,5
21270,1
21271,5
21272,5
21273,4
21274,5
21275,4
21276,4
21277,4
21278,5
21279,5
21280,5
21281,3
21282,6
21283,4
21284,5
21285,4
21286,1
21287,5
21288,3
21289,4
21290,4
21291,5
21292,0
21293,4
21294,6
21295,4
21296,4
21297,6
21298,6
21299,5
21300,5
21301,5
21302,4
21303,5
21304,5
21305,6
21306,6
21307,5
21308,6
21309,5
21310,5
21311,6
21312,5
21313,0
21314,4
21315,5
21316,4
21317,5
21318,1
21319,1
21320,3
21321,0
21322,5
21323,5
21324,5
21325,5
21326,6
21327,1
21328,0
21329,3
21330,5
21331,6
21332,4
21333,5
21334,5
21335,5
21336,5
21337,5
21338,5
21339,5
21340,5
21341,5
21342,5
21343,3
21344,4
21345,4
21346,4
21347,5
21348,5
21349,5
21350,5
21351,5
21352,5
21353,5
21354,3
21355,4
21356,4
21357,4
21358,3
21359,6
21360,4
21361,1
21362,4
21363,6
21364,6
21365,3
21366,5
21367,6
21368,0
21369,6
21370,6
21371,4
21372,0
21373,6
21374,6
21375,0
21376,5
21377,6
21378,6
21379,5
21380,6
21381,6
21382,4
21383,5
21384,3
21385,5
21386,5
21387,6
21388,5
21389,5
21390,6
21391,5
21392,6
21393,5
21394,0
21395,4
21396,6
21397,6
21398,6
21399,4
21400,6
21401,4
21402,6
21403,4
21404,4
21405,5
21406,5
21407,5
21408,6
21409,6
21410,5
21411,1
21412,5
21413,5
21414,6
21415,5
21416,6
21417,6
21418,5
21419,6
21420,3
21421,5
21422,4
21423,6
21424,6
21425,5
21426,6
21427,4
21428,1
21429,4
21430,5
21431,6
21432,6
21433,4
21434,5
21435,6
21436,5
21437,6
21438,5
21439,6
21440,6
21441,4
21442,4
21443,6
21444,3
21445,6
21446,3
21447,6
21448,6
21449,4
21450,4
21451,4
21452,1
21453,6
21454,4
21455,0
21456,6
21457,6
21458,1
21459,6
21460,0
21461,0
21462,0
21463,6
21464,5
21465,6
21466,6
21467,0
21468,3
21469,4
21470,5
21471,5
21472,5
21473,4
21474,4
21475,4
21476,5
21477,0
21478,4
21479,5
21480,0
21481,4
21482,5
21483,5
21484,4
21485,3
21486,4
21487,5
21488,5
21489,0
21490,0
21491,4
21492,0
21493,4
21494,4
21495,6
21496,0
21497,0
21498,4
21499,4
21500,0
21501,0
21502,0
21503,0
21504,0
21505,6
21506,6
21507,5
21508,5
21509,4
21510,4
21511,6
21512,0
21513,0
21514,4
21515,5
21516,5
21517,0
21518,6
21519,1
21520,5
21521,2
21522,2
21523,1
21524,3
21525,1
21526,3
21527,2
21528,1
21529,5
21530,5
21531,4
21532,3
21533,1
21534,4
21535,5
21536,4
21537,1
21538,5
21539,4
21540,5
21541,5
21542,0
21543,4
21544,5
21545,4
21546,4
21547,1
21548,1
21549,4
21550,4
21551,3
21552,5
21553,5
21554,3
21555,0
21556,4
21557,3
21558,4
21559,4
21560,5
21561,4
21562,5
21563,5
21564,0
21565,1
21566,5
21567,4
21568,5
21569,0
21570,1
21571,1
21572,4
21573,5
21574,5
21575,4
21576,0
21577,4
21578,5
21579,5
21580,5
21581,4
21582,4
21583,5
21584,6
21585,5
21586,1
21587,1
21588,0
21589,6
21590,5
21591,3
21592,0
21593,5
21594,5
21595,5
21596,0
21597,4
21598,0
21599,6
21600,5
21601,4
21602,5
21603,0
21604,5
21605,5
21606,4
21607,5
21608,0
21609,0
21610,0
21611,0
21612,0
21613,0
21614,5
21615,5
21616,4
21617,5
21618,0
21619,3
21620,5
21621,5
21622,0
21623,5
21624,0
21625,5
21626,5
21627,5
21628,1
21629,5
21630,0
21631,1
21632,6
21633,6
21634,5
21635,6
21636,0
21637,1
21638,0
21639,5
21640,0
21641,6
21642,4
21643,6
21644,5
21645,6
21646,6
21647,3
21648,0
21649,4
21650,0
21651,0
21652,4
21653,5
21654,6
21655,5
21656,6
21657,4
21658,4
21659,5
21660,6
21661,6
21662,0
21663,4
21664,6
21665,6
21666,5
21667,4
21668,6
21669,6
21670,6
21671,4
21672,6
21673,6
21674,5
21675,0
21676,6
21677,6
21678,2
21679,5
21680,0
21681,6
21682,6
21683,3
21684,3
21685,6
21686,5
21687,6
21688,6
21689,5
21690,1
21691,1
21692,5
21693,5
21694,0
21695,6
21696,6
21697,5
21698,6
21699,3
21700,6
21701,5
21702,4
21703,0
21704,6
21705,6
21706,5
21707,4
21708,6
21709,1
21710,0
21711,3
21712,0
21713,5
21714,6
21715,6
21716,3
21717,0
21718,1
21719,1
21720,0
21721,0
21722,6
21723,3
21724,6
21725,1
21726,5
21727,5
21728,1
21729,0
21730,0
21731,1
21732,1
21733,0
21734,0
21735,1
21736,0
21737,5
21738,4
21739,0
21740,4
21741,0
21742,0
21743,0
21744,6
21745,0
21746,6
21747,4
21748,6
21749,4
21750,5
21751,0
21752,6
21753,0
21754,3
21755,0
21756,5
21757,0
21758,5
21759,0
21760,6
21761,1
21762,5
21763,0
21764,4
21765,0
21766,5
21767,0
21768,0
21769,5
21770,4
21771,3
21772,5
21773,4
21774,0
21775,0
21776,6
21777,4
21778,6
21779,4
21780,3
21781,0
21782,0
21783,0
21784,4
21785,4
21786,1
21787,5
21788,4
21789,5
21790,5
21791,0
21792,5
21793,5
21794,4
21795,5
21796,0
21797,5
21798,0
21799,4
21800,4
21801,5
21802,4
21803,6
21804,4
21805,5
21806,6
21807,5
21808,5
21809,4
21810,5
21811,4
21812,4
21813,5
21814,1
21815,0
21816,5
21817,5
21818,5
21819,5
21820,4
21821,5
21822,5
21823,4
21824,4
21825,6
21826,0
21827,5
21828,6
21829,4
21830,4
21831,5
21832,1
21833,6
21834,1
21835,0
21836,0
21837,4
21838,1
21839,0
21840,0
21841,5
21842,1
21843,1
21844,0
21845,5
21846,5
21847,4
21848,5
21849,0
21850,5
21851,0
21852,5
21853,0
21854,0
21855,5
21856,5
21857,0
21858,4
21859,5
21860,0
21861,0
21862,1
21863,5
21864,5
21865,1
21866,4
21867,0
21868,0
21869,4
21870,0
21871,4
21872,5
21873,5
21874,5
21875,0
21876,5
21877,5
21878,5
21879,5
21880,0
21881,1
21882,5
21883,4
21884,4
21885,0
21886,0
21887,6
21888,1
21889,6
21890,6
21891,4
21892,0
21893,6
21894,4
21895,1
21896,6
21897,4
21898,5
21899,1
21900,4
21901,6
21902,5
21903,5
21904,5
21905,5
21906,5
21907,4
21908,6
21909,4
21910,5
21911,4
21912,6
21913,6
21914,5
21915,4
21916,0
21917,4
21918,6
21919,6
21920,6
21921,5
21922,6
21923,6
21924,6
21925,4
21926,4
21927,5
21928,5
21929,6
21930,6
21931,6
21932,4
21933,6
21934,5
21935,6
21936,6
21937,1
21938,6
21939,6
21940,6
21941,5
21942,6
21943,5
21944,6
21945,5
21946,0
21947,4
21948,4
21949,6
21950,5
21951,4
21952,4
21953,6
21954,5
21955,5
21956,6
21957,4
21958,5
21959,6
21960,6
21961,5
21962,6
21963,6
21964,5
21965,4
21966,6
21967,6
21968,3
21969,6
21970,4
21971,6
21972,6
21973,6
21974,5
21975,6
21976,6
21977,6
21978,4
21979,4
21980,0
21981,4
21982,0
21983,1
21984,5
21985,0
21986,5
21987,0
21988,6
21989,1
21990,0
21991,1
21992,5
21993,5
21994,0
21995,0
21996,0
21997,0
21998,4
21999,5
22000,6
22001,1
22002,4
22003,5
22004,1
22005,5
22006,0
22007,5
22008,4
22009,5
22010,4
22011,4
22012,0
22013,0
22014,0
22015,0
22016,0
22017,1
22018,0
22019,0
22020,1
22021,0
22022,0
22023,6
22024,0
22025,6
22026,0
22027,1
22028,5
22029,6
22030,0
22031,0
22032,0
22033,5
22034,0
22035,0
22036,4
22037,0
22038,0
22039,0
22040,0
22041,0
22042,0
22043,5
22044,0
22045,0
22046,0
22047,0
22048,6
22049,0
22050,0
22051,0
22052,5
22053,0
22054,0
22055,6
22056,0
22057,5
22058,5
22059,0
22060,2
22061,0
22062,0
22063,0
22064,0
22065,0
22066,2
22067,0
22068,1
22069,0
22070,4
22071,0
22072,1
22073,0
22074,6
22075,1
22076,4
22077,0
22078,0
22079,1
22080,5
22081,0
22082,6
22083,0
22084,0
22085,0
22086,0
22087,0
22088,0
22089,0
22090,0
22091,0
22092,2
22093,0
22094,1
22095,0
22096,4
22097,0
22098,0
22099,1
22100,0
22101,0
22102,0
22103,0
22104,0
22105,0
22106,2
22107,0
22108,0
22109,0
22110,0
22111,0
22112,0
22113,0
22114,6
22115,0
22116,0
22117,0
22118,0
22119,0
22120,0
22121,0
22122,0
22123,0
22124,0
22125,0
22126,0
22127,0
22128,0
22129,0
22130,0
22131,0
22132,4
22133,0
22134,0
22135,6
22136,4
22137,0
22138,1
22139,6
22140,0
22141,4
22142,0
22143,0
22144,1
22145,4
22146,6
22147,4
22148,1
22149,5
22150,1
22151,4
22152,6
22153,4
22154,1
22155,5
22156,4
22157,4
22158,4
22159,4
22160,5
22161,1
22162,5
22163,0
22164,5
22165,0
22166,3
22167,4
22168,0
22169,4
22170,6
22171,6
22172,5
22173,5
22174,6
22175,1
22176,0
22177,0
22178,0
22179,0
22180,0
22181,0
22182,5
22183,6
22184,6
22185,3
22186,4
22187,1
22188,6
22189,0
22190,0
22191,5
22192,5
22193,0
22194,6
22195,0
22196,5
22197,5
22198,0
22199,6
22200,0
22201,4
22202,0
22203,0
22204,4
22205,5
22206,4
22207,0
22208,0
22209,6
22210,5
22211,6
22212,1
22213,6
22214,1
22215,6
22216,0
22217,5
22218,3
22219,6
22220,0
22221,4
22222,6
22223,5
22224,6
22225,6
22226,6
22227,6
22228,5
22229,1
22230,6
22231,6
22232,0
22233,6
22234,4
22235,6
22236,4
22237,6
22238,6
22239,5
22240,6
22241,5
22242,6
22243,6
22244,6
22245,3
22246,6
22247,1
22248,6
22249,5
22250,3
22251,5
22252,3
22253,6
22254,6
22255,4
22256,5
22257,6
22258,1
22259,3
22260,6
22261,4
22262,4
22263,4
22264,4
22265,6
22266,1
22267,1
22268,5
22269,6
22270,5
22271,6
22272,3
22273,1
22274,4
22275,4
22276,1
22277,1
22278,5
22279,5
22280,6
22281,2
22282,6
22283,5
22284,6
22285,5
22286,6
22287,6
22288,1
22289,3
22290,4
22291,6
22292,5
22293,4
22294,5
22295,6
22296,6
22297,5
22298,0
22299,6
22300,6
22301,6
22302,4
22303,3
22304,4
22305,5
22306,3
22307,1
22308,4
22309,3
22310,6
22311,4
22312,3
22313,4
22314,5
22315,5
22316,5
22317,5
22318,6
22319,4
22320,3
22321,1
22322,1
22323,0
22324,0
22325,0
22326,1
22327,1
22328,0
22329,1
22330,0
22331,0
22332,0
22333,4
22334,0
22335,0
22336,0
22337,0
22338,0
22339,0
22340,0
22341,0
22342,1
22343,0
22344,4
22345,4
22346,0
22347,4
22348,1
22349,1
22350,0
22351,0
22352,0
22353,4
22354,0
22355,5
22356,1
22357,4
22358,0
22359,0
22360,0
22361,0
22362,5
22363,0
22364,1
22365,0
22366,0
22367,0
22368,0
22369,0
22370,0
22371,0
22372,5
22373,0
22374,0
22375,0
22376,5
22377,6
22378,0
22379,4
22380,0
22381,6
22382,5
22383,0
22384,0
22385,0
22386,5
22387,6
22388,4
22389,0
22390,6
22391,5
22392,0
22393,6
22394,0
22395,0
22396,0
22397,0
22398,0
22399,5
22400,6
22401,0
22402,1
22403,6
22404,6
22405,5
22406,0
22407,0
22408,6
22409,0
22410,0
22411,0
22412,6
22413,0
22414,0
22415,4
22416,0
22417,1
22418,0
22419,0
22420,0
22421,5
22422,0
22423,0
22424,6
22425,0
22426,0
22427,0
22428,0
22429,0
22430,0
22431,4
22432,4
22433,0
22434,0
22435,0
22436,5
22437,0
22438,0
22439,0
22440,0
22441,0
22442,0
22443,3
22444,0
22445,0
22446,0
22447,0
22448,0
22449,0
22450,0
22451,0
22452,5
22453,6
22454,0
22455,4
22456,4
22457,5
22458,4
22459,0
22460,0
22461,1
22462,4
22463,4
22464,1
22465,1
22466,1
22467,3
22468,1
22469,1
22470,4
22471,4
22472,5
22473,3
22474,4
22475,3
22476,6
22477,1
22478,0
22479,5
22480,4
22481,4
22482,3
22483,4
22484,0
22485,4
22486,0
22487,4
22488,3
22489,4
22490,5
22491,3
22492,3
22493,1
22494,5
22495,1
22496,3
22497,1
22498,4
22499,4
22500,1
22501,0
22502,4
22503,1
22504,4
22505,0
22506,0
22507,6
22508,4
22509,0
22510,4
22511,1
22512,0
22513,4
22514,1
22515,1
22516,0
22517,0
22518,0
22519,0
22520,1
22521,1
22522,1
22523,1
22524,1
22525,0
22526,6
22527,0
22528,1
22529,1
22530,4
22531,3
22532,2
22533,2
22534,2
22535,5
22536,5
22537,6
22538,3
22539,6
22540,2
22541,2
22542,2
22543,1
22544,5
22545,1
22546,3
22547,0
22548,0
22549,5
22550,1
22551,6
22552,6
22553,4
22554,6
22555,3
22556,5
22557,5
22558,6
22559,3
22560,3
22561,6
22562,1
22563,4
22564,0
22565,3
22566,3
22567,6
22568,5
22569,4
22570,6
22571,0
22572,5
22573,0
22574,0
22575,0
22576,0
22577,0
22578,0
22579,0
22580,0
22581,0
22582,0
22583,0
22584,0
22585,3
22586,3
22587,6
22588,6
22589,6
22590,6
22591,5
22592,4
22593,1
22594,5
22595,6
22596,1
22597,4
22598,1
22599,6
22600,1
22601,1
22602,1
22603,5
22604,0
22605,4
22606,0
22607,4
22608,6
22609,5
22610,4
22611,5
22612,0
22613,5
22614,0
22615,3
22616,4
22617,4
22618,0
22619,4
22620,5
22621,1
22622,0
22623,4
22624,4
22625,4
22626,4
22627,4
22628,5
22629,0
22630,5
22631,5
22632,5
22633,4
22634,5
22635,0
22636,3
22637,0
22638,5
22639,4
22640,5
22641,5
22642,4
22643,5
22644,6
22645,4
22646,5
22647,5
22648,4
22649,0
22650,4
22651,0
22652,0
22653,5
22654,4
22655,5
22656,3
22657,4
22658,5
22659,0
22660,5
22661,0
22662,5
22663,0
22664,2
22665,5
22666,6
22667,4
22668,3
22669,0
22670,4
22671,0
22672,0
22673,2
22674,3
22675,1
22676,5
22677,4
22678,0
22679,4
22680,4
22681,4
22682,0
22683,4
22684,6
22685,0
22686,5
22687,5
22688,4
22689,4
22690,4
22691,5
22692,5
22693,0
22694,0
22695,4
22696,1
22697,4
22698,0
22699,0
22700,0
22701,5
22702,5
22703,1
22704,4
22705,0
22706,5
22707,4
22708,4
22709,0
22710,4
22711,2
22712,0
22713,4
22714,4
22715,0
22716,1
22717,4
22718,0
22719,5
22720,4
22721,1
22722,5
22723,4
22724,4
22725,4
22726,5
22727,4
22728,2
22729,0
22730,4
22731,4
22732,0
22733,0
22734,4
22735,4
22736,4
22737,5
22738,6
22739,4
22740,0
22741,4
22742,1
22743,4
22744,4
22745,4
22746,5
22747,5
22748,4
22749,4
22750,3
22751,4
22752,5
22753,0
22754,4
22755,4
22756,5
22757,0
22758,3
22759,5
22760,4
22761,4
22762,2
22763,4
22764,5
22765,5
22766,5
22767,6
22768,0
22769,5
22770,5
22771,4
22772,5
22773,6
22774,4
22775,0
22776,0
22777,6
22778,5
22779,4
22780,0
22781,0
22782,1
22783,6
22784,5
22785,5
22786,0
22787,3
22788,0
22789,5
22790,5
22791,4
22792,4
22793,5
22794,5
22795,5
22796,0
22797,5
22798,6
22799,5
22800,1
22801,0
22802,0
22803,0
22804,5
22805,5
22806,4
22807,5
22808,5
22809,5
22810,5
22811,4
22812,0
22813,4
22814,6
22815,6
22816,1
22817,5
22818,5
22819,0
22820,6
22821,0
22822,4
22823,3
22824,5
22825,5
22826,4
22827,6
22828,6
22829,0
22830,1
22831,2
22832,1
22833,0
22834,1
22835,0
22836,1
22837,1
22838,3
22839,5
22840,0
22841,4
22842,0
22843,0
22844,1
22845,6
22846,6
22847,5
22848,2
22849,0
22850,4
22851,5
22852,0
22853,3
22854,6
22855,1
22856,4
22857,1
22858,0
22859,0
22860,1
22861,4
22862,6
22863,0
22864,1
22865,3
22866,1
22867,0
22868,6
22869,1
22870,1
22871,0
22872,2
22873,2
22874,0
22875,2
22876,0
22877,4
22878,0
22879,5
22880,1
22881,0
22882,0
22883,0
22884,1
22885,4
22886,0
22887,0
22888,0
22889,4
22890,0
22891,2
22892,4
22893,0
22894,6
22895,1
22896,6
22897,2
22898,1
22899,1
22900,2
22901,2
22902,2
22903,0
22904,0
22905,0
22906,1
22907,1
22908,0
22909,0
22910,5
22911,0
22912,2
22913,0
22914,1
22915,6
22916,4
22917,5
22918,1
22919,1
22920,1
22921,2
22922,3
22923,1
22924,5
22925,0
22926,3
22927,5
22928,4
22929,4
22930,4
22931,1
22932,5
22933,1
22934,4
22935,4
22936,5
22937,0
22938,1
22939,0
22940,0
22941,6
22942,1
22943,4
22944,5
22945,0
22946,1
22947,4
22948,4
22949,4
22950,1
22951,6
22952,4
22953,4
22954,4
22955,5
22956,4
22957,1
22958,0
22959,4
22960,4
22961,6
22962,4
22963,5
22964,0
22965,5
22966,1
22967,5
22968,6
22969,0
22970,0
22971,0
22972,4
22973,4
22974,6
22975,0
22976,0
22977,4
22978,1
22979,5
22980,1
22981,0
22982,6
22983,4
22984,0
22985,1
22986,5
22987,4
22988,0
22989,0
22990,0
22991,0
22992,0
22993,6
22994,3
22995,4
22996,2
22997,2
22998,5
22999,0
23000,6
23001,0
23002,0
23003,5
23004,5
23005,1
23006,6
23007,1
23008,5
23009,6
23010,1
23011,1
23012,4
23013,5
23014,0
23015,0
23016,4
23017,0
23018,2
23019,5
23020,1
23021,0
23022,5
23023,6
23024,0
23025,0
23026,4
23027,4
23028,4
23029,4
23030,0
23031,2
23032,4
23033,5
23034,6
23035,5
23036,4
23037,3
23038,4
23039,6
23040,0
23041,4
23042,6
23043,6
23044,4
23045,6
23046,6
23047,5
23048,6
23049,4
23050,6
23051,5
23052,4
23053,5
23054,6
23055,4
23056,6
23057,5
23058,5
23059,3
23060,4
23061,5
23062,1
23063,4
23064,6
23065,4
23066,4
23067,4
23068,6
23069,6
23070,1
23071,5
23072,1
23073,1
23074,4
23075,5
23076,6
23077,3
23078,0
23079,5
23080,4
23081,4
23082,5
23083,1
23084,1
23085,5
23086,3
23087,6
23088,4
23089,4
23090,6
23091,1
23092,4
23093,5
23094,4
23095,4
23096,5
23097,6
23098,1
23099,5
23100,3
23101,6
23102,1
23103,6
23104,3
23105,5
23106,4
23107,0
23108,1
23109,4
23110,5
23111,4
23112,0
23113,5
23114,5
23115,1
23116,0
23117,4
23118,6
23119,4
23120,5
23121,0
23122,0
23123,5
23124,5
23125,1
23126,1
23127,4
23128,4
23129,1
23130,0
23131,0
23132,5
23133,0
23134,4
23135,1
23136,5
23137,0
23138,4
23139,0
23140,4
23141,4
23142,6
23143,4
23144,4
23145,5
23146,5
23147,4
23148,4
23149,4
23150,4
23151,1
23152,6
23153,4
23154,6
23155,3
23156,0
23157,5
23158,4
23159,5
23160,1
23161,1
23162,0
23163,1
23164,6
23165,5
23166,4
23167,4
23168,5
23169,0
23170,4
23171,4
23172,5
23173,1
23174,0
23175,0
23176,1
23177,0
23178,0
23179,5
